struct_idx	county	phillimore	head_of_manor	geld	g_code	vill_tax	taxed_on	lords_geld	new_land	ploughlands	p_code	lords_ploughs	mens_ploughs	total_ploughs	lords_ploughs_possible	mens_ploughs_possible	total_ploughs_possible	villagers	smallholders	slaves	female_slaves	freemen	free_men	priests	cottagers	other_pop	misc_pop	misc_pop_categories	burgesses	mills	mill_value	meadow	meadow_units	pasture	pasture_units	woodland	woodland_units	fisheries	salthouses	payments	payments_units	churches	church_land	value_86	value_66	value_qr	values	render	waste	waste_66	waste_qr	waste_86	duplicates	subholdings	notes
131	KEN	"2,42"	-	0.5	unchanged		0.5			3	land for	2	1.5	3.5				9	9	0	0	0	0	0	0	0	0	-	0			18	acres		-	20	swine render				-			7	3	1	tre;qr;now	11	none	N	N	N	-	-	Landowners: 1066 holder recorded in Domesday Monachorum.
132	KEN	"2,43"	-	1.5	unchanged		1.5			6	land for	2	9	11				29	9	0	0	0	0	0	0	0	0	-	21				-		-		-		7	0.43	salt-houses			16	10	10	tre;qr;now		none	N	N	N	-	-	
134	KEN	"3,1"	-	3	exemption		2.5				missing ploughlands	2	23	25				46	25	0	0	0	0	0	0	0	0	-	0	3	0.81	10	acres		-	50	pig pastures				-	2		25	15	8	tre;qr;now	28	none	N	N	N	-	-	Landowners: Deormann's holding recorded in Domesday Monachorum.
135	KEN	"3,2"	-	6	exemption		5.25			10	land for	2	11.5	13.5				43	14	10	0	0	0	0	0	0	0	-	0	1		6	acres		-	20	swine render				-	1		12	12	8	tre;qr;now		none	N	N	N	-	Y	Values: Richard's £4 assumed to be additional; he also has half the woodland.
136	KEN	"3,3"	-	6	unchanged		6			24	land for	2	23	25				61	16	12	0	0	0	0	0	0	0	-	0	2		8	acres		-	40	swine render				-	1		30	20	20	tre;qr;now		none	N	N	N	G	-	"Geld: 1/2 sulung has never paid levy. Duplicates: 1/2 sulung duplicated in 2,33."
137	KEN	"3,4"	-	10	exemption		7			30	land for	4	25	29				25	71	17	0	0	0	0	0	0	0	-	0			16	acres		-	20	swine render				-	1		26.92	15.5	15	tre;qr;now		none	N	N	N	-	-	Values: Richard's £0.925 assumed to be additional.
138	KEN	"3,5"	-	6	unchanged		6			26	land for	6	33	39				42	66	12	0	0	0	0	0	0	0	-	0	4	1.46	16	acres		-	145	swine render	6			payment in kind	1		41	16	16	tre;qr;now		none	N	N	N	-	Y	Values: subholdings assumed to be additional. Payments: 1200 eels.
139	KEN	"3,6"	-	3.5	unchanged		3.5			6	land for	1.5	5.5	7				20	18	2	0	0	0	0	0	0	0	-	0			36	acres		-		just woodland			0.05	"meadow,  pasture, woodland"	1		16	6	7	tre;qr;now		none	N	N	N	-	-	Geld: 2.5 sulungs before 1066 according to Domesday Monachorum.
140	KEN	"3,7"	-	20	exemption		18			31	land for	4	27	31				89	21	0	0	0	0	0	0	0	0	-	0	1	0.5		-		-	10	swine render	1	1	0.06	salt-houses	2		40	20	20	tre;qr;now		none	N	N	N	-	-	Payments: no payment recorded for new fishery.
141	KEN	"3,8"	-	4	unchanged		4			12	land for	3	16.5	19.5				29	0	0	0	0	0	0	60	0	0	-	0	4	5	35	acres		-	30	swine render				-	1		39	22	22	tre;qr;now		none	N	N	N	-	-	Values: £7 of tenant holding assumed to be additional.
142	KEN	"3,9"	-	1	unchanged		1				missing ploughlands	1.5	2	3.5				7	26	0	0	0	0	0	0	0	0	-	97	8	3.55	24	acres		-	30	swine render			4.2	urban			17	17		was;now		none	N	N	N	-	-	"Population: Excerpta, burgesses 100 less 19. Payments: satellites record different figures, £8 0s 6d (DM) and £9 0s 6d (Excerpta)."
143	KEN	"3,10"	-	0	no units		0			2	land for	1	1	2				0	48	0	0	0	0	0	0	0	0	-	0				-		-	10	swine render	8		1.25	fisheries	1		5	1.25	1.25	tre;qr;now		none	N	N	N	-	-	"Payments: 8 fisheries with [payment of] tribute, 25s. Ploughlands: recorded in Domesday Monachorum."
144	KEN	"3,11"	-	1	unchanged		1			6	land for	3	3	6				13	14	1	0	0	0	0	0	0	0	-	0	1	0	2	acres		-	5	swine render	1			payment in kind	1		15	10	10	tre;qr;now		none	N	N	N	-	-	"Payments: fishery, 250 eels."
145	KEN	"3,12"	-	4	unchanged		4			14	land for	2	15.5	17.5				60	0	1	0	0	0	0	15	0	0	-	0	5.5	3.5	30	acres		-	25	swine render				-	1		25	12	12	tre;qr;now	30	none	N	N	N	-	-	
146	KEN	"3,13"	-	8	unchanged		8			12	land for	2	17	19				60	0	2	0	0	0	0	8	0	0	-	0	1	1.25	12	acres		-	40	swine render				-	1		20	12	12	tre;qr;now	30	none	N	N	N	-	-	
147	KEN	"3,14"	-	3	unchanged		3			12	land for	2	22.5	24.5				36	0	5	0	0	0	0	11	0	0	-	0	2	0.3	27	acres		-	100	swine render		1	0.02	salt-houses			20	12	12	tre;qr;now	27	none	N	N	N	-	-	
148	KEN	"3,15"	-	3	exemption		2.5				missing ploughlands	3	7	10				19	5	4	0	0	0	0	0	0	0	-	0	2	0.29	21	acres		-	35	swine render				-			10.41	5	5	tre;qr;now		none	N	N	N	-	Y	"Geld: 2 1/2 hides in 1086, a scribal error (Domesday Monachorum has 2.5 sulungs); 1/2 sulung at Pett according to DM. Values: subholding assumed to be additional."
149	KEN	"3,16"	-	7	exemption		5			18	land for	4	12.5	16.5				81	5	7	0	0	0	0	0	0	0	-	0	1	0.12	20	acres		-	80	swine render				-			24.01	17.56	17.56	tre;qr;now	40	none	N	N	N	-	-	
150	KEN	"3,17"	-	7.79	unchanged		7.79				missing ploughlands	3	26.5	29.5				78	22	0	0	0	0	0	0	0	0	-	0	1.5	1.5	18	acres		-	10	swine render		3	0.2	salt-houses			36.51	26.51	26.51	tre;qr;now		none	N	N	N	-	Y	"Geld: 1/2 sulung, 1 yoke and 5 acres in Giddinge assumed to be additional. Values: Domesday Monachorum, £37 10s 3d."
151	KEN	"3,18"	-	17	unchanged		17				missing ploughlands	6.5	37	43.5				118	19	3	0	0	0	0	0	0	0	-	0			13	acres		-		woodland for fences				-			57.81	40	40	tre;qr;now	64.81	none	N	N	N	-	Y	"Landowners: details of subholdings and tenants from Domesday Monachorum. Values: £46 16s 4d; DM, it pays £16 16s 4d; subholdings assumed to be additional."
152	KEN	"3,19"	-	1	unchanged		1			2	land for	1	1	2				6	3	0	0	0	0	0	0	0	0	-	0			12	acres		-	6	swine render				-			3	1	1	tre;qr;now		none	N	N	N	-	-	
153	KEN	"3,20"	-	2	exemption		1			8	land for	3	11	14				37	41	0	0	0	0	0	0	0	0	-	0			2	acres		-	6	swine render	6		0.16	fisheries	1		16.87	6	6	tre;qr;now		none	N	N	N	-	-	
154	KEN	"3,21"	-	1	exemption		0.5			2	land for	1	2.5	3.5				3	4	2	0	0	0	0	0	0	0	-	0	1	0.1	7	acres		-	10	swine render				-	1		4	2.5	2.5	tre;qr;now		none	N	N	N	-	-	
155	KEN	"3,22"	-	1	unchanged		1			3	land for	0	7	7				21	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			3.65	3.15	3.15	tre;qr;now		none	N	N	N	-	-	"Landowners: details of tenant holding from Domesday Monachorum, assumed to be additional."
156	KEN	"3,23"	-		recorded elsewhere						recorded elsewhere	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-						-		none	N	N	N	-	-	
158	KEN	"4,1"	-	6	exemption		5			13	land for	1	12	13				25	9	7	0	0	0	0	0	0	0	-	0			20	acres		-	10	swine render				-	1		22	11	11	tre;qr;now	28	none	N	N	N	-	-	Values: £1 of Richard of Tonbridge assumed to be additional; ounce of gold assumed to be approximately £4 (after Baring).
159	KEN	"4,2"	-	6	exemption		4			11	land for	2	11	13				20	12	4	0	0	0	0	0	0	0	-	0	1	0.33	72	acres		-	60	swine render	1		0.16	fisheries	1		16.75	13	13	tre;qr;now	24.75	none	N	N	N	-	-	"Values: it pays £20 and an ounce of gold (assumed to be approximately £4, after Baring); 15s of Richard of Tonbridge assumed to be additional. Payments: a porpoise."
160	KEN	"4,3"	-	2	unchanged		2				missing ploughlands	1	4	5				15	3	3	0	0	0	0	0	0	0	-	0	2	0.75	4	acres		-	30	swine render				-	1		8	7	7	tre;qr;now		none	N	N	N	-	-	
161	KEN	"4,4"	-	1	unchanged		1				missing ploughlands	1	2	3				9	7	0	0	0	0	0	0	0	0	-	0				-		-		-				-			5	3.5		was;now		none	N	N	N	-	-	
162	KEN	"4,5"	-	6	exemption		3			13	land for	2	11	13				30	26	0	0	0	0	0	0	0	0	-	0	1	0.2	2	acres		-	100	swine render				-			18	12.5	12.5	tre;qr;now	20.9	none	N	N	N	-	-	
163	KEN	"4,6"	-	6	exemption		3			5	land for	2	6	8				18	16	6	0	0	0	0	0	0	0	-	0			60	acres		-	20	swine render	1			-	1		12	8	8	tre;qr;now	13	none	N	N	N	-	-	Values: Render from Domesday Monachorum.
164	KEN	"4,7"	-	3	exemption		1.5			3	land for	1	2	3				5	6	0	0	0	0	0	0	0	0	-	0	1	0.1		-		-	20	swine render				-	1		4	2	2	tre;qr;now		none	N	N	N	-	-	
165	KEN	"4,8"	-	3	exemption		1	1		3	land for	1	2	3				10	0	1	0	0	0	0	0	0	0	-	0			2	acres		-	10	swine render				-	1		7	3	3	tre;qr;now		none	N	N	N	-	-	
166	KEN	"4,9"	-	6	exemption		3			6	land for	2	6	8				10	6	5	0	0	0	0	0	0	0	-	0	3	2	30	acres		-	4	swine render				-	1		9	6	6	tre;qr;now		none	N	N	N	-	-	
167	KEN	"4,10"	-	2.5	exemption		2			6	land for	2	5	7				15	9	2	0	0	0	0	0	0	0	-	0	1	0.12	20	acres		-		-				-	1		10.5	4.5	4.5	tre;qr;now	10	none	N	N	N	-	-	Values: Render from Domesday Monachorum.
168	KEN	"4,11"	-	2	exemption		0.5			2	land for	1	1	2				6	0	4	0	0	0	0	0	0	0	-	0			4	acres		-	15	swine render				-	1		7.75	5	5	tre;qr;now	6.5	none	N	N	N	-	-	Values: Render from Domesday Monachorum.
169	KEN	"4,12"	-	6	exemption		2.5			7	land for	3	6	9				15	9	2	0	0	0	0	0	0	0	-	0			30	acres		-	5	swine render				-	1		16.35	7	7	tre;qr;now		none	N	N	N	-	-	Values: 7s assumed to be additional.
170	KEN	"4,13"	-	10	exemption		7			15	land for	5	11	16				40	28	9	0	0	0	0	0	0	0	-	0	1	0.6	40	acres		-	5	swine render				-	1		25.5	8	8	tre;qr;now		none	N	N	N	-	-	Values: 10s assumed to be additional.
171	KEN	"4,14"	-	2	exemption		1.5			4	land for	2	3	5				6	0	0	0	0	0	0	0	0	0	-	0	2	1	50	acres		-		-				-			10	6	6	tre;qr;now		none	N	N	N	-	-	
172	KEN	"4,15"	-	0	no units						no ploughlands	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			8	3	3	tre;qr;now	11.66	none	N	N	N	-	-	Values: from 80 messuages which belong to Frindsbury and Borstal.
173	KEN	"4,16"	-	5	exemption		3			5	land for	2	4	6				10	5	4	0	0	0	0	0	0	0	-	0			4	acres		-		-				-	1		8.08	8.08	8.08	tre;qr;now	13.08	none	N	N	N	-	-	
175	KEN	"5,1"	-	0.5	unchanged		0.5				missing ploughlands	2	4	6				14	3	3	0	0	0	0	0	0	0	-	0	1	1	12	acres		-	5	swine render				-			15.25			now		none	N	N	N	G	-	"Duplicates: duplicate of part of 1,1. Values: Wilfred's 5s assumed to be additional."
176	KEN	"5,2"	-	10	unchanged		10			14	land for	3	13	16				33	3	10	0	0	0	0	0	0	1	men-at-arms	0			40	acres		-	3	swine render	6		0.39	fisheries			32.2	20		was;now		none	N	N	N	-	-	"Payments: 5 fisheries, 30d, the sixth serves the hall; landing-place, 5s 4d. Values: 4s from woodland assumed to be additional."
177	KEN	"5,3"	-	1	unchanged		1				missing ploughlands	2	3	5				9	0	3	0	0	0	0	6	0	0	-	0				-		-	10	swine render				-			5	3		was;now		none	N	N	N	-	-	
178	KEN	"5,4"	-	0.5	unchanged		0.5			1	land for			1				0	4	2	0	0	0	0	0	0	0	-	0	1	1.15		-		-		-				-			4	4		tre;now		none	N	N	N	-	-	Values: 1066 value is a little more than £4.
179	KEN	"5,5"	-	0.5	unchanged		0.5				missing ploughlands	1	0	1				1	4	4	0	0	0	0	0	0	0	-	0			1	acres		-	8	swine render			0.06	"meadow,  pasture, woodland"			5.5	4		was;now		none	N	N	N	-	-	
180	KEN	"5,6"	-	1	unchanged		1				missing ploughlands	2	2	4				6	5	5	0	0	0	0	0	0	0	-	0			0.5	acres		-	1	pig pastures				-			4.5	3		was;now		none	N	N	N	-	-	
181	KEN	"5,7"	-	3.5	unchanged		3.5			2	land for;missing ploughlands	1	3	4				12	8	4	4	0	0	0	0	0	1	men-at-arms	0				-		-	2	pig pastures				-			9.35	8		was;now		none	N	N	N	-	Y	"Geld: 1/2 sulung held by men assumed to be additional. Population: 8 male and female slaves, divided equally. Values: subholdings assumed to be additional and £1 of 2 men assumed to be unchanged."
182	KEN	"5,8"	-	1	unchanged		1				missing ploughlands	1	2	3				4	0	7	0	0	0	0	1	0	0	-	0				-	6	acres	20	swine render				-			5.5	3	3	qr;now		none	N	N	N	-	-	Values: royal holding assumed to be additional.
183	KEN	"5,9"	-	0.5	unchanged		0.5				missing ploughlands	1	1	2				3	6	0	0	0	0	0	0	0	0	-	0			5	acres		-		-				-			4	3		was;now		none	N	N	N	-	-	Values: royal holding assumed to be additional.
184	KEN	"5,10"	-	0.12	unchanged		0.12			0.37	land for			0.25				0	1	0	0	0	0	0	0	0	0	-	0			2	acres		-		-				-			1.15	0.75		was;now		none	N	N	N	-	-	Values: royal holding assumed to be additional.
185	KEN	"5,11"	-	0.5	unchanged		0.5			0.87	land for			1				6	0	0	0	0	0	0	0	0	0	-	0			6	acres		-		-				-			0.8	0.8		was;now		none	N	N	N	-	-	
186	KEN	"5,12"	-	0.5	unchanged		0.5				missing ploughlands	1	1	2				3	1	1	0	0	0	0	0	0	0	-	0	1	0.75	5	acres		-	5	swine render				-			4	3		was;now		none	N	N	N	-	-	Values: 3s assumed to be additional. Payments: 150 eels.
187	KEN	"5,13"	-	0.62	unchanged		0.62			3	land for	2	0	2				1	0	5	0	0	0	0	2	0	0	-	0	0.5	0.25	4	acres		-	5	swine render				-			6	4		was;now		none	N	N	N	-	-	"Values: mill at 5 sulungs, interpreted as a scribal error for 5s."
188	KEN	"5,14"	-	0.5	unchanged		0.5			2	land for			2				1	4	5	0	0	0	0	0	0	0	-	0			1.5	acres		-	8	swine render			0.06	"meadow,  pasture, woodland"			6	3		was;now		none	N	N	N	-	-	
189	KEN	"5,15"	-	0.75	unchanged		0.75			2	land for			0.75				2	3	0	0	0	0	0	0	0	0	-	0	1	0.5	8	acres	100	sheep	10	swine render			0.05	"meadow,  pasture, woodland"			2.8	3		was;now		none	N	N	N	-	-	Values: royal holding assumed to be additional.
190	KEN	"5,16"	-	0.5	unchanged		0.5			1.5	land for	1	1	2				4	4	0	0	0	0	0	0	0	0	-	0	2	0.9	3	acres		-	3	swine render				-			5.04	5		was;now		none	N	N	N	-	-	Values: king's 10d assumed to be additional.
191	KEN	"5,17"	-	0.5	unchanged		0.5			1.5	land for	0	0	0				5	5	1	0	0	0	0	0	0	0	-	0	1	1	3	acres		-		-				-			3.5	3		was;now		none	N	N	N	-	-	
192	KEN	"5,18"	-	2.5	unchanged		2.5			7	land for	2	3	5				16	10	1	0	0	0	0	0	0	0	-	0	2.5	1.25	23	acres		-	23	swine render				-	1		14.25	10		was;now		none	N	N	N	-	Y	Values: 5s assumed to be additional.
193	KEN	"5,19"	-	10	exemption		4			17	land for	1	15	16				60	3	2	0	0	0	0	3	0	0	-	0			30	acres		-	20	swine render	3		0.2	fisheries			22	20	18	tre;qr;now	30	none	N	N	N	-	-	
194	KEN	"5,20"	-	1	unchanged		1				missing ploughlands	1	1.5	2.5				5	0	1	0	0	0	0	2	0	0	-	0	1	0.5	12	acres		-	3	swine render				-			4	3	3	tre;qr;now		none	N	N	N	-	-	
195	KEN	"5,21"	-	2.25	unchanged		2.25			5	land for	1	4	5				17	3	0	0	0	0	0	0	0	0	-	0				-		-	5	swine render				-			8	10	8	tre;qr;now	12	none	N	N	N	-	-	
196	KEN	"5,22"	-	1	unchanged		1				missing ploughlands	1.5	2.5	4				10	10	0	0	0	0	0	0	0	0	-	0	1	0.6		-		-	3	swine render				-			5	4	3	tre;qr;now		none	N	N	N	-	-	
197	KEN	"5,23"	-	2	unchanged		2				missing ploughlands	2	8	10				20	4	4	0	0	0	0	0	0	0	-	0	1	0.5	10	acres		-	10	swine render				-			25	16	12	tre;qr;now	35	none	N	N	N	-	-	
198	KEN	"5,24"	-	1	unchanged		1				missing ploughlands	2	4	6				14	1	6	0	0	0	0	0	0	0	-	0			10	acres		-	10	swine render				-			10	6	4	tre;qr;now		none	N	N	N	-	-	
199	KEN	"5,25"	-	1	unchanged		1				missing ploughlands	2	4	6				24	0	13	0	0	0	0	0	0	0	-	0	1	0.08		-		-	10	swine render				-	1		13	8	6	tre;qr;now		none	N	N	N	-	-	
200	KEN	"5,26"	-	7	unchanged		7				missing ploughlands	3	16	19				31	14	10	0	0	0	0	0	0	0	-	0				-		-	75	swine render	1			payment in kind			31.11	30	16	tre;qr;now		none	N	N	N	-	-	Payments: 90 eels. Values: Richard's £6 assumed to be additional.
201	KEN	"5,27"	-	0.5	unchanged		0.5				missing ploughlands	1	1	2				7	6	0	0	0	0	0	0	0	0	-	0			1	acres	3	acres		-				-	1		3	4	4	tre;qr;now		none	N	N	N	-	-	
202	KEN	"5,28"	-	0.5	unchanged		0.5				missing ploughlands	1	1	2				7	5	5	0	0	0	0	0	0	0	-	0	1	0.17		-		-	7	swine render				-			3	4	4	tre;qr;now		none	N	N	N	-	-	
203	KEN	"5,29"	-	2	unchanged		2				missing ploughlands	2	4	6				24	4	5	0	0	0	0	1	0	0	-	0	4	3.5	22	acres		-	10	swine render				-			12	8	8	tre;qr;now		none	N	N	N	-	-	
204	KEN	"5,30"	-	1.5	unchanged		1.5			12	land for	2	11	13				42	12	9	0	0	0	0	0	0	0	-	0			22	acres		-	50	swine render				-			20	16	12	tre;qr;now		none	N	N	N	-	-	
205	KEN	"5,31"	-	1	unchanged		1			4	land for	2	2	4				11	0	0	0	0	0	0	2	0	0	-	0			4	acres		-	15	swine render				-			5	5	4	tre;qr;now		none	N	N	N	-	-	
206	KEN	"5,32"	-	0.5	unchanged		0.5			4	land for	2	2	4				11	0	2	0	0	0	0	2	0	0	-	0			5	acres		-	10	swine render				-			5	3	3	tre;qr;now		none	N	N	N	-	-	
207	KEN	"5,33"	-	1	unchanged		1			5	land for	1	3	4				13	0	2	0	0	0	0	0	0	0	-	0			8	acres		-	5	swine render				-			7	7	7	tre;qr;now		none	N	N	N	-	-	
208	KEN	"5,34"	-	0.5	unchanged		0.5				missing ploughlands	1	1.5	2.5				8	0	1	0	0	0	0	4	0	0	-	0	1	0.5		-		-	6	swine render				-			4	4	3	tre;qr;now		none	N	N	N	-	-	
209	KEN	"5,35"	-	1.25	unchanged		1.25				missing ploughlands	0	0	0				3	4	0	0	0	0	0	0	0	0	-	0				-		-		-				-			6	5	5	tre;qr;now		none	N	N	N	-	-	
210	KEN	"5,36"	-	4	unchanged		4			10	land for	4	6	10				15	6	11	0	0	0	0	0	0	0	-	0	2	0.7		-		-	40	swine render				-	1		24	20	16	tre;qr;now		none	N	N	N	-	-	
211	KEN	"5,37"	-	0.5	unchanged		0.5				missing ploughlands	1	1	2				4	0	0	0	0	0	0	0	0	0	-	0				-		-	5	swine render				-			2	3	3	tre;qr;now		none	N	N	N	-	-	
212	KEN	"5,38"	-	1.5	unchanged		1.5				missing ploughlands	2	2	4				20	0	9	0	0	0	0	0	0	0	-	0			6	acres	20	acres	8	swine render				-	1		8	8	6	tre;qr;now		none	N	N	N	-	-	
213	KEN	"5,39"	-	2	unchanged		2			8	land for	2	8.5	10.5				22	8	4	0	0	0	0	0	0	0	-	0	1		12	acres		-	60	swine render				-			13	9	9	tre;qr;now		none	N	N	N	-	-	
214	KEN	"5,40"	-	2	unchanged		2				missing ploughlands	3	7	10				16	2	10	0	0	0	0	0	0	0	-	0	1	0.35	12	acres		-	50	swine render				-	1		10.4	8	7	tre;qr;now		none	N	N	N	-	-	Values: subholdings assumed to be additional.
215	KEN	"5,41"	-	1	unchanged		1			3	land for	2	1.5	3.5				15	2	2	0	0	0	0	0	0	0	-	0	0.5		1	acres		-	8	swine render			0.75	"meadow,  pasture, woodland"	1		5	5	3	tre;qr;now		none	N	N	N	-	-	"Payments: pig pasture, 15s."
216	KEN	"5,42"	-	1	unchanged		1			4	land for	2	3	5				20	5	6	0	0	0	0	0	0	0	-	0	1	0.5	8	acres	35	acres	6	swine render				-	1		8	8	5	tre;qr;now		none	N	N	N	-	-	
217	KEN	"5,43"	-	0.75	unchanged		0.75			1	land for	1.5	0.5	2				6	1	6	0	0	0	0	0	0	0	-	0	1	0.5	10	acres	30	acres		-				-			5	2	4	tre;qr;now		none	N	N	N	-	-	
218	KEN	"5,44"	-	0.75	unchanged		0.75				missing ploughlands	1	1	2				7	14	1	0	0	0	0	0	0	0	-	0			11	acres		-	10	swine render			0.12	urban			4.48	3	3	tre;qr;now		none	N	N	N	-	-	Values: subholdings assumed to be additional.
219	KEN	"5,45"	-	0.5	unchanged		0.5				missing ploughlands	1	0.37	1.37				1	4	2	0	0	0	0	0	0	0	-	0			5	acres	1	acres		-				-	1		2	1	1.5	tre;qr;now		none	N	N	N	-	-	
220	KEN	"5,46"	-	2.5	unchanged		2.5			5	land for	2	3	5				10	2	10	0	0	0	0	0	0	0	-	0	1	0.5	9	acres		-	5	swine render				-	1		6	8	5	tre;qr;now		none	N	N	N	-	-	
221	KEN	"5,47"	-	1	unchanged		1			3	land for	0	2	2				6	1	3	0	0	0	0	0	0	0	-	0	1	0.2	4	acres		-	10	swine render				-			1.5	2	1	tre;qr;now		none	N	N	N	-	-	
222	KEN	"5,48"	-	1	unchanged		1				missing ploughlands	1	3	4				19	3	3	0	0	0	0	0	0	0	-	0			8	acres		-		-				-			5	3	4	tre;qr;now		none	N	N	N	-	-	
223	KEN	"5,49"	-	0.5	unchanged		0.5			1.5	land for	1	0.5	1.5				3	9	4	0	0	0	0	0	0	0	-	0			5	acres		-	2	swine render				-			2	1.5	1	tre;qr;now		none	N	N	N	-	-	
224	KEN	"5,50"	-	0.25	unchanged		0.25				no ploughlands	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0			2	acres		-		-				-			0.5	0.5	0.5	tre;qr;now		none	N	N	N	-	-	
225	KEN	"5,51"	-	2.5	unchanged		2.5			5	land for	2	1	3				6	9	10	0	0	0	0	0	0	0	-	0	2	0.55	12	acres		-	10	swine render				-	1		6	8	5	tre;qr;now		none	N	N	N	-	-	
226	KEN	"5,52"	-	1.75	unchanged		1.75			4	land for	1	2	3				21	2	3	0	0	0	0	0	0	0	-	0	1	0.2		-		-		just woodland			1	miscellaneous	1		6.25	4	3	tre;qr;now		none	N	N	N	-	-	"Payments: enclosure, 20s. Values: what Richard of Tonbridge has in his territory in a wood, 5s, assumed to be additional."
227	KEN	"5,53"	-	2.62	unchanged		2.62			6	land for	2	5	7				17	4	1	0	0	0	0	0	0	0	-	0			3.5	acres		-	20	swine render			0.49	urban	1		8.08	6	5	tre;qr;now		none	N	N	N	-	-	"Payments: 4 houses in Rochester, 9s 10d. Values: what Richard of Tonbridge has in his territory, 20d, assumed to be additional."
228	KEN	"5,54"	-	2.25	unchanged		2.25			4	land for	1	0.25	1.25				4	0	8	0	0	0	0	0	0	0	-	0				-		-		-				-	1		11	10	10	tre;qr;now		none	N	N	N	-	-	
229	KEN	"5,55"	-	2	unchanged		2			2	land for	1	0	1				0	4	4	0	0	0	0	0	0	0	-	0				-		-	3	swine render				-	1		5	4	3	tre;qr;now		none	N	N	N	-	-	
230	KEN	"5,56"	-	1	unchanged		1				missing ploughlands	1	1	2				6	2	4	0	0	0	0	0	0	0	-	0	1	0.5	7	acres		-	10	swine render			0.12	urban			5	5	4	tre;qr;now		none	N	N	N	-	-	"Payments: 1 house in Rochester, 30d. Values: holding of Richard of Tonbridge, 11s, assumed to be additional."
231	KEN	"5,57"	-	6	unchanged		6				missing ploughlands	1	6	7				10	14	6	0	0	0	0	0	0	0	-	0	1	0.5	12	acres	50	cattle	40	swine render	1			payment in kind	1		12	12	6	tre;qr;now		none	N	N	N	-	-	"Payments: mill, 330 eels; fishery, 60 eels."
232	KEN	"5,58"	-	6	unchanged		6			8	land for	2	6	8				15	20	7	0	0	0	0	0	0	0	-	0	1	0.3	10	acres		-	20	swine render				-	1		12.35	10	10	tre;qr;now		none	N	N	N	-	-	"Values: the houses from this manor of the Bishop of Rochester, 7s, assumed to be additional."
233	KEN	"5,59"	-	2	unchanged		2			6	land for	1	5	6				16	8	5	0	0	0	0	0	0	0	-	0			3	acres		-	10	swine render				-			10	12	12	tre;qr;now	14	none	N	N	N	-	-	"Values: the 3 pig pastures where 4 villagers live of King William, £2, assumed to be additional."
234	KEN	"5,60"	-	6	unchanged		6			12	land for	3	15	18				47	15	10	0	0	0	0	0	0	0	-	0	2	0.55	12	acres		-	60	swine render	12		0.37	fisheries	1		30	30	30	tre;qr;now		none	N	N	N	-	-	
235	KEN	"5,61"	-	0.5	unchanged		0.5				no ploughlands	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			1			now		none	N	N	N	-	-	
236	KEN	"5,62"	-	0.25	unchanged		0.25			1	land for	1	0	1				0	0	0	0	0	0	0	0	0	0	-	0				-		-	2	swine render				-	1		0.75	0.75	0.75	tre;qr;now		none	N	N	N	-	-	
237	KEN	"5,63"	geld;ploughlands	2	unchanged		2			6	land for	0	4	4				18	10	11	0	0	0	0	0	0	0	-	0	2	0.57	7	acres		-	15	swine render				-	1		10	10	8	tre;qr;now		none	N	N	N	-	-	Ploughteams: blank in manuscript for demesne ploughteams.
238	KEN	"5,64"	-	1	unchanged		1			2	land for	0	1.5	1.5				4	0	0	0	0	0	0	0	0	0	-	0	2	0.16		-		-		-				-			3	4	3	tre;qr;now		none	N	N	N	-	-	Ploughteams: blank in manuscript for demesne ploughteams.
239	KEN	"5,65"	-	0.25	unchanged		0.25				no ploughlands	0.5	0	0.5				0	1	5	0	0	0	0	0	0	0	-	0			1.5	acres		-		-				-			1	1	1	tre;qr;now		none	N	N	N	-	-	Geld: 1 yoke of free land.
240	KEN	"5,66"	-	1	unchanged		1			3	land for	0	0.87	0.87				3	0	0	0	0	0	0	0	0	0	-	0			2.5	acres		-	2	swine render				-	1		1	1	1	tre;qr;now		none	N	N	N	-	-	Ploughteams: blank in manuscript for demesne ploughteams.
241	KEN	"5,67"	-	3	exemption		2			12	land for	2	7	9				28	8	18	0	0	0	0	0	0	0	-	0	5		8	acres		-	20	swine render				-	1		21.5	16	16	tre;qr;now	26.5	none	N	N	N	-	-	Geld: 1/2 sulung assumed to be included in manorial total; 1086 reduction recorded in Excerpta.
